ID;LocX;LocY;RegDens;RegPop;MedHHInc;MeanHHSz;CountMeth
2163;-71.120560;42.367946;98;1134;30901;1.890000;1
2169;-70.995930;42.250739;95;52117;45056;2.160000;0
2170;-71.018350;42.267049;99;19327;51607;2.350000;1
2171;-71.023160;42.284498;97;16581;50999;2.310000;1
2176;-71.062340;42.459045;96;27134;62811;2.440000;0
2180;-71.098350;42.480145;91;22219;56605;2.420000;0
2184;-70.999680;42.209555;88;33828;61790;2.610000;0
2186;-71.074970;42.253074;86;26062;78985;2.790000;1
2188;-70.958720;42.212866;93;14789;48212;2.360000;0
2189;-70.931120;42.211200;92;14897;48917;2.410000;0
2190;-70.945980;42.171100;87;15561;56303;2.460000;0
2191;-70.944340;42.242749;92;8741;55880;2.470000;0
2199;-71.082340;42.347130;100;995;65313;1.370000;0
021HH;-70.995120;42.333634;;0;0;0.000000;1
2210;-71.044640;42.347974;77;509;86918;1.780000;0
2215;-71.102150;42.346997;100;22331;27040;1.560000;0
2222;-71.062830;42.367797;85;55;0;0.000000;1
022HH;-71.050370;42.352702;;0;0;0.000000;1
2301;-71.034410;42.079400;95;61551;36646;2.660000;1
2302;-71.002220;42.087150;92;32753;45972;2.920000;0
2322;-71.045230;42.121932;81;4443;50305;2.610000;1
2324;-70.972160;41.979501;80;25179;65276;2.810000;0
2330;-70.765610;41.873697;72;11163;53506;2.800000;1
2332;-70.701050;42.031371;77;14248;97124;2.850000;1
2333;-70.952270;42.029083;78;12974;60311;2.940000;1
2338;-70.853960;41.999851;74;7513;57146;2.720000;0
2339;-70.859140;42.128670;80;13164;73838;3.020000;1
2341;-70.862050;42.059434;77;9482;62586;3.040000;1
2343;-71.010380;42.148351;84;10682;54252;2.610000;1
2346;-70.894070;41.889582;70;19897;52808;2.780000;1
2347;-70.959740;41.835094;70;9865;70394;2.910000;1
2351;-70.947880;42.119534;84;14605;57100;2.740000;0
2356;-71.113100;42.058507;81;12614;73929;2.820000;1
2358;-70.626430;41.805219;78;13;33750;1.860000;1
2359;-70.804270;42.065554;78;16927;65050;2.920000;0
2360;-70.619990;41.894676;77;51547;54677;2.670000;0
2364;-70.738270;41.993102;77;11780;53780;2.710000;0
2366;-70.660890;41.854063;67;136;0;0.000000;1
2367;-70.804520;41.968987;65;2637;70045;3.090000;1
2368;-71.049120;42.173417;90;31227;55358;2.720000;1
2370;-70.911900;42.129513;85;17670;50613;2.670000;1
2375;-71.101920;42.029749;77;9685;64000;2.650000;1
2379;-71.018780;42.021950;74;6640;56083;2.660000;0
2382;-70.937350;42.082350;87;13882;55303;2.770000;0
023HH;-70.662990;41.955060;;0;0;0.000000;1
023XX;-70.694110;41.837895;3;18;0;0.000000;1
2420;-71.216190;42.452895;87;14126;92911;2.690000;0
2421;-71.235540;42.439295;85;16239;100358;2.630000;0
2445;-71.139330;42.324397;95;26259;73197;2.330000;0
2446;-71.121420;42.344747;100;29647;62817;2.040000;1
2451;-71.247720;42.393029;90;17774;57186;2.400000;0
2452;-71.221530;42.392496;92;12306;61096;2.190000;0
2453;-71.235640;42.370446;98;29146;50189;2.260000;1
2458;-71.188090;42.354727;97;11864;73065;2.340000;1
2459;-71.193010;42.321197;92;17893;99076;2.690000;1
2460;-71.209070;42.352996;97;9672;83081;2.500000;0
2461;-71.208220;42.318830;95;6362;96879;2.640000;1
2462;-71.257620;42.331646;89;1464;63092;2.090000;1
2464;-71.220470;42.311997;95;2849;64605;2.200000;1
2465;-71.226770;42.351046;96;10995;82301;2.630000;0
2466;-71.247360;42.345833;93;7235;78786;2.440000;1
2467;-71.173150;42.321997;95;10759;78007;2.240000;0
2468;-71.231910;42.325247;93;5891;145394;2.970000;0
2472;-71.181960;42.371296;98;32986;59764;2.170000;0
2474;-71.156360;42.419496;98;25682;62846;2.250000;1
2476;-71.177620;42.416745;98;16697;66631;2.170000;0
2478;-71.174710;42.391546;95;24173;80300;2.460000;1
2481;-71.276500;42.313329;89;14128;123622;2.850000;1
2482;-71.303370;42.300096;89;12485;105738;2.500000;1
2492;-71.233890;42.278247;87;19697;93342;2.670000;0
2493;-71.288310;42.358663;78;11469;153918;2.860000;1
2494;-71.231540;42.298130;89;9214;79169;2.550000;0
2532;-70.597650;41.751841;79;14793;44114;2.340000;1
2534;-70.616010;41.665660;70;815;61607;2.290000;0
2535;-70.751460;41.345578;25;1196;42386;2.270000;0
2536;-70.561400;41.578992;78;19699;47494;2.490000;1
2537;-70.437550;41.733837;75;5945;66166;2.670000;0
2538;-70.648820;41.782915;77;2910;41538;2.620000;0
2539;-70.524540;41.380479;61;3779;50407;2.350000;1
2540;-70.619680;41.561050;79;8892;46708;1.950000;0
2542;-70.524560;41.665605;57;1602;41875;3.060000;1
2543;-70.665060;41.526791;74;750;50446;2.040000;0
2554;-70.090890;41.276758;66;9520;55522;2.370000;1
2556;-70.630370;41.640300;79;3301;57841;2.340000;0
2558;-70.659570;41.746424;84;1928;33674;2.450000;1
2559;-70.617070;41.694132;78;3205;48156;2.160000;0
2563;-70.488660;41.735645;79;10874;57815;2.660000;0
2568;-70.608720;41.451263;67;9555;42386;2.310000;0
2571;-70.710600;41.751554;78;10500;40988;2.490000;0
2575;-70.663760;41.378807;58;398;59688;2.010000;0
2576;-70.757840;41.776042;70;2982;40071;2.390000;0
025HH;-70.565940;41.573686;;0;0;0.000000;1
025XX;-70.654270;41.779736;1;7;0;0.000000;0
2601;-70.289500;41.654741;84;16181;32199;2.250000;1
2630;-70.295680;41.700327;74;1752;63409;2.250000;1
2631;-70.077730;41.746647;73;9988;48640;2.350000;1
2632;-70.346590;41.658718;83;11204;50666;2.330000;1
2633;-69.977470;41.686534;73;4237;45817;2.000000;0
2635;-70.443170;41.625037;77;3362;53824;2.260000;0
2638;-70.191830;41.736684;76;3892;51699;2.200000;0
2639;-70.133480;41.661115;82;3245;34811;2.030000;0
2642;-69.989210;41.844087;73;5453;42618;2.250000;0
2644;-70.512120;41.683462;81;3773;61981;3.010000;1
2645;-70.056790;41.707332;76;9575;42677;2.290000;1
2646;-70.074190;41.669219;77;1886;37315;1.880000;1
2647;-70.304360;41.632750;65;73;58542;1.920000;1
2648;-70.416800;41.667689;78;7437;52142;2.790000;1
2649;-70.487540;41.613743;75;12964;50879;2.440000;0
2650;-69.969590;41.702265;77;1046;51060;1.940000;1
2652;-70.079380;42.028890;63;1351;39423;2.250000;1
2653;-69.973120;41.777647;72;6287;42609;1.990000;1
2655;-70.386930;41.632935;76;4121;52500;2.200000;0
2657;-70.189470;42.053355;72;3431;32716;1.690000;1
2659;-70.024950;41.678628;75;1219;36989;2.130000;0
2660;-70.161660;41.712338;79;7252;42864;2.150000;1
2661;-70.039610;41.675799;80;7;16250;0.880000;1
2664;-70.197970;41.670981;83;9836;37929;2.040000;1
2666;-70.054280;41.992804;47;732;46985;2.070000;0
2667;-70.014850;41.922412;61;2753;43365;2.110000;0
2668;-70.370480;41.706310;68;3358;68164;2.810000;0
2669;-69.994950;41.673635;67;178;55625;1.750000;0
2670;-70.170890;41.659749;78;1584;36053;1.890000;0
2671;-70.111530;41.665589;78;1023;36711;2.040000;0
2672;-70.319630;41.636077;73;201;76467;1.810000;1
2673;-70.237260;41.656883;81;8331;36909;2.210000;1
2675;-70.223950;41.703205;78;6808;50421;2.150000;0
026HH;-70.127640;41.756212;;0;0;0.000000;1
2702;-71.064470;41.792192;67;4092;68505;2.860000;0
2703;-71.314560;41.928099;84;42068;50807;2.570000;0
2713;-70.895410;41.429673;16;59;22292;1.740000;1
2715;-71.136340;41.811514;67;2202;60405;2.900000;0
2717;-70.953320;41.765934;66;4380;61481;2.840000;0
2718;-71.018270;41.876249;77;6809;53357;2.890000;1
2719;-70.881400;41.634152;83;16159;41696;2.380000;1
2720;-71.139870;41.716952;90;31683;35749;2.300000;0
2721;-71.154250;41.685452;97;26336;26049;2.370000;0
2723;-71.132350;41.691369;99;15941;25178;2.350000;1
2724;-71.174360;41.684152;99;17479;25508;2.260000;0
2725;-71.174820;41.721652;82;2813;50000;2.770000;0
2726;-71.148940;41.754828;89;15383;51843;2.540000;1
2738;-70.750870;41.706599;72;5123;61250;2.510000;0
2739;-70.800870;41.654776;73;6268;58466;2.460000;0
2740;-70.937520;41.634754;98;43159;27293;2.350000;0
2743;-70.910200;41.697015;76;10072;51440;2.680000;0
2744;-70.914530;41.610754;98;11718;24124;2.480000;0
2745;-70.932640;41.692806;88;23984;37796;2.430000;1
2746;-70.933480;41.659336;97;15073;18429;2.460000;1
2747;-70.990760;41.637916;74;19359;52363;2.710000;1
2748;-70.949400;41.591560;75;11315;48738;2.440000;0
2760;-71.330870;41.975495;84;24889;59196;2.570000;1
2762;-71.323920;42.011848;78;7683;57155;2.530000;1
2763;-71.310240;41.967949;86;2254;65278;2.940000;1
2764;-71.151250;41.851557;71;3973;57571;2.720000;1
2766;-71.185410;41.969185;77;18036;64818;2.790000;1
2767;-71.049060;41.934586;75;11488;61503;2.820000;0
2769;-71.261160;41.835067;67;10122;65280;2.890000;1
2770;-70.838480;41.760783;61;4390;63640;2.900000;0
2771;-71.323440;41.843450;78;13425;56364;2.770000;0
2777;-71.214330;41.741551;78;15989;52573;2.660000;1
2779;-71.077990;41.825252;72;5749;66295;3.110000;0
2780;-71.102890;41.904888;84;49418;41753;2.450000;1
2790;-71.089050;41.602517;68;14597;55565;2.630000;0
027HH;-71.036300;41.711052;;0;0;0.000000;1
2804;-71.781020;41.430068;68;2829;54352;2.670000;0
2806;-71.320320;41.746834;86;16819;74591;2.730000;1
2807;-71.583580;41.171389;57;1010;44779;2.130000;1
2808;-71.747850;41.402009;70;2297;45400;2.850000;1
2809;-71.268670;41.684200;88;22469;43689;2.450000;0
2812;-71.664080;41.466030;65;1250;66932;2.990000;0
2813;-71.668130;41.385256;66;7859;51491;2.460000;0
2814;-71.703350;41.896002;64;7603;56577;2.820000;0
2815;-71.670100;41.777861;58;275;56579;3.090000;1
2816;-71.574630;41.691050;79;31239;51581;2.610000;0
2817;-71.670240;41.625874;57;5122;65900;2.910000;1
2818;-71.468160;41.649733;79;18349;62616;2.470000;0
2822;-71.605480;41.563937;57;5619;64298;2.740000;0
2825;-71.720220;41.785151;55;5171;61429;2.820000;0
2827;-71.744730;41.695419;58;2392;62870;2.930000;0
2828;-71.553910;41.870799;83;7199;55820;2.480000;1
2830;-71.649690;41.976659;69;6860;54117;2.650000;0
2831;-71.574830;41.738650;73;3152;61418;2.830000;1
2832;-71.727370;41.511414;65;4755;50805;2.660000;1
2833;-71.777230;41.470822;60;659;57014;2.780000;0
2835;-71.371810;41.520312;76;5622;63073;2.380000;0
2836;-71.621460;41.448844;68;116;80611;3.630000;1
2837;-71.165480;41.518038;64;3593;55368;2.440000;1
2838;-71.475040;41.968698;92;3214;37192;2.280000;1
2839;-71.640040;41.948108;74;1185;57794;2.830000;0
2840;-71.312620;41.488002;91;26509;40788;2.110000;1
2842;-71.286580;41.511739;83;17300;50921;2.440000;1
2852;-71.454000;41.589701;78;23657;57182;2.550000;1
2857;-71.625700;41.839020;65;8388;59778;2.630000;0
2858;-71.646610;41.961860;80;829;60278;3.210000;0
2859;-71.723120;41.964896;69;7265;50462;2.810000;1
2860;-71.390070;41.872099;98;46398;28104;2.410000;1
2861;-71.355840;41.881632;98;26617;39048;2.400000;0
2863;-71.392610;41.889863;99;18946;22663;2.740000;0
2864;-71.411820;41.949099;82;31840;54656;2.590000;0
2865;-71.430240;41.905666;81;17684;52455;2.560000;1
2871;-71.260990;41.603929;78;17149;58835;2.530000;0
2874;-71.456920;41.515135;72;4712;71528;2.680000;1
2875;-71.638780;41.447642;67;263;60962;2.440000;1
2878;-71.187240;41.629413;75;15260;49977;2.510000;1
2879;-71.523220;41.423601;75;18897;54410;2.500000;1
2881;-71.526890;41.481001;84;6973;60469;2.700000;0
2882;-71.463520;41.432452;82;14626;47805;2.370000;0
2885;-71.270490;41.726184;86;11360;41285;2.360000;1
2886;-71.451190;41.705478;87;30315;44012;2.280000;1
2888;-71.409820;41.748050;92;20637;46278;2.370000;1
2889;-71.391100;41.706814;91;29455;47381;2.560000;1
2891;-71.803880;41.354881;79;21327;44824;2.370000;0
2892;-71.584660;41.501550;63;4341;65156;2.780000;0
2893;-71.518580;41.703750;93;29581;39505;2.350000;1
2894;-71.695570;41.444078;61;538;48438;2.620000;1
2895;-71.507220;42.001731;96;43224;30819;2.370000;0
2896;-71.551890;41.988166;74;10332;57615;2.600000;1
2898;-71.684850;41.514950;64;1818;57083;3.070000;1
028HH;-71.426730;41.651234;;0;0;0.000000;0
2903;-71.413070;41.820800;96;9655;14095;1.690000;0
2904;-71.431420;41.859199;96;29483;33926;2.160000;1
2905;-71.404320;41.788300;97;25272;32323;2.750000;0
2906;-71.394280;41.836350;98;30469;43457;2.080000;0
2907;-71.424500;41.798550;99;27579;23225;3.120000;0
2908;-71.438030;41.839296;99;38129;30306;2.610000;0
2909;-71.447760;41.819100;99;41239;22452;2.820000;1
2910;-71.436720;41.776867;96;20881;41873;2.410000;1
2911;-71.473540;41.853699;96;14151;39392;2.300000;1
2914;-71.368350;41.812400;94;22555;33683;2.380000;1
2915;-71.355650;41.769500;91;17980;40832;2.290000;0
2916;-71.353910;41.843250;90;8121;46936;2.320000;1
2917;-71.516470;41.894499;77;13390;55463;2.470000;0
2919;-71.494680;41.825132;82;28248;43553;2.480000;0
2920;-71.464850;41.771500;93;37672;39485;2.300000;1
2921;-71.509730;41.764350;78;10596;70714;2.910000;0
029HH;-71.401450;41.814100;;0;0;0.000000;0
3031;-71.608200;42.854886;71;10776;88671;2.990000;1
3032;-71.351420;43.000345;64;4682;70774;2.960000;0
3033;-71.666050;42.742587;66;4181;77075;3.110000;0
3034;-71.307810;43.048372;60;3911;61389;2.880000;1
3036;-71.234540;42.967823;62;3792;68571;3.090000;0
3037;-71.248800;43.141746;51;3678;61367;2.980000;0
3038;-71.300190;42.886486;80;34137;54404;2.730000;0
3042;-71.070960;43.045076;67;5476;50739;2.670000;1
3043;-71.810080;42.976901;42;1811;62237;2.680000;0
3044;-71.125240;42.986119;66;3523;62237;2.990000;0
3045;-71.570240;43.037495;67;14953;58703;2.720000;0
3047;-71.866460;42.935709;50;1194;52969;2.700000;0
3048;-71.775920;42.747024;58;3343;45965;2.560000;0
3049;-71.580450;42.739909;67;7015;92847;2.880000;0
3051;-71.420790;42.759821;79;22928;64169;2.830000;1
3052;-71.453790;42.850590;75;7360;73302;3.120000;0
3053;-71.382060;42.880481;76;23120;70854;3.060000;1
3054;-71.512160;42.858053;79;25149;68903;2.840000;0
3055;-71.667440;42.831686;75;13634;52452;2.580000;1
3057;-71.680570;42.899434;58;2197;71167;2.900000;0
3060;-71.464930;42.748888;94;29388;40653;2.380000;0
3062;-71.492390;42.724822;88;26388;65984;2.580000;1
3063;-71.510470;42.770738;86;16175;57332;2.360000;1
3064;-71.473070;42.774171;92;14654;49382;2.550000;0
3070;-71.694140;42.978267;56;4060;66151;2.870000;1
3071;-71.867070;42.753726;60;4299;53703;3.160000;0
3076;-71.323600;42.734182;73;10914;68608;3.030000;0
3077;-71.195990;43.031491;71;9674;48829;2.770000;0
3079;-71.213160;42.792456;82;28112;58090;2.690000;1
3082;-71.784530;42.902259;47;1143;59375;2.770000;0
3084;-71.850640;42.819490;42;866;60446;3.000000;1
3086;-71.781770;42.830184;61;4262;54385;2.680000;0
3087;-71.298790;42.805194;73;10709;94794;2.980000;1
030HH;-71.473190;42.811870;;0;0;0.000000;0
3101;-71.463760;42.989984;92;2793;18878;1.760000;0
3102;-71.486810;42.990684;92;30268;38614;2.260000;0
3103;-71.448290;42.967684;93;36875;37707;2.510000;0
3104;-71.447170;43.006033;93;32197;45564;2.300000;0
3106;-71.444120;43.058785;71;11721;61491;2.620000;0
3109;-71.413500;42.972584;82;9101;56483;2.610000;0
3110;-71.519930;42.942551;76;18274;84392;2.850000;0
031HH;-71.471130;43.007183;;0;0;0.000000;1
3215;-71.503370;43.951304;10;258;40417;2.170000;1
3216;-71.784020;43.444702;44;2099;47006;2.540000;0
3217;-71.627790;43.705061;57;2805;37411;2.390000;0
3218;-71.293050;43.338347;45;1088;43864;2.850000;1
3220;-71.473530;43.459555;65;7135;48170;2.540000;1
3221;-71.954050;43.256053;39;1815;47917;2.530000;0
3222;-71.750070;43.615799;52;4971;40580;2.480000;0
3223;-71.651610;43.887682;36;3885;37183;2.370000;1
3224;-71.544340;43.346137;41;1977;58158;2.640000;1
3225;-71.228200;43.354005;55;3294;49175;2.700000;0
3226;-71.496520;43.721094;42;457;60893;2.290000;1
3227;-71.451270;43.802936;20;1037;46161;2.310000;1
3229;-71.707120;43.204192;60;5399;59583;2.590000;0
3230;-71.872820;43.506405;32;1268;39635;2.500000;0
3233;-71.936490;43.423484;53;263;85247;2.580000;0
3234;-71.361110;43.228594;59;6228;52321;2.640000;0
3235;-71.660340;43.444456;70;8479;34949;2.470000;0
3237;-71.375170;43.429750;52;1476;49250;2.540000;0
3240;-71.964220;43.568328;30;1035;37596;2.490000;1
3241;-71.806420;43.713794;22;828;42159;2.440000;0
3242;-71.817230;43.173469;56;4438;50313;2.520000;1
3243;-71.738150;43.521669;38;992;48333;2.600000;1
3244;-71.921080;43.119417;54;6783;45444;2.530000;0
3246;-71.438420;43.557153;73;23578;40449;2.360000;0
3251;-71.660600;44.051981;25;1273;28523;2.170000;0
3253;-71.504890;43.644559;62;6532;42695;2.380000;1
3254;-71.393000;43.712184;50;4413;44592;2.350000;0
3255;-72.026540;43.325820;41;1784;56667;2.440000;1
3256;-71.643720;43.607680;46;1098;46576;2.690000;1
3257;-72.000050;43.418863;59;4369;59625;2.150000;1
3259;-71.394760;43.880005;15;170;48750;1.980000;1
3260;-71.925510;43.356838;34;474;53462;2.510000;1
3261;-71.207910;43.216633;60;3724;50871;2.690000;0
3262;-71.687010;44.028500;33;895;38611;2.290000;0
3263;-71.321500;43.303680;63;3948;39056;2.620000;1
3264;-71.645040;43.753837;57;9058;39694;2.520000;1
3266;-71.879520;43.806365;23;2105;40236;2.580000;0
3268;-71.741990;43.388571;36;1022;54250;2.640000;0
3269;-71.587600;43.523175;45;2606;49000;2.650000;0
3273;-71.927090;43.317257;40;230;45250;2.530000;1
3275;-71.436540;43.152469;69;11769;46513;2.570000;1
3276;-71.578500;43.446729;66;8025;43167;2.520000;0
3278;-71.825370;43.283838;41;3011;45156;2.550000;1
3279;-71.888540;43.938224;23;874;34432;2.480000;1
3280;-72.097550;43.173046;24;847;44063;2.400000;1
3281;-71.723300;43.080986;61;7808;59848;2.970000;0
3282;-71.917650;43.874357;24;706;43542;2.600000;1
3284;-72.012970;43.501755;19;357;39219;2.480000;0
3287;-71.904580;43.430018;41;947;48929;2.450000;1
3290;-71.110820;43.115874;52;3554;63438;2.790000;1
3291;-71.139210;43.179984;70;63;55250;2.740000;0
032HH;-71.599530;43.612667;;0;0;0.000000;1
032XX;-71.528390;43.976513;;0;0;0.000000;1
3301;-71.537740;43.213705;77;31701;41481;2.240000;1
3303;-71.638330;43.283796;66;14239;45632;2.550000;1
3304;-71.535760;43.144614;69;7138;79329;3.100000;0
3307;-71.453400;43.317730;56;4464;55370;2.780000;1
033HH;-71.559700;43.246016;;0;0;0.000000;0
3431;-72.286170;42.946418;71;24745;37411;2.270000;1
3440;-71.950690;43.060424;50;2668;46944;2.620000;1
3441;-72.435210;42.791069;22;287;42188;2.210000;1
3442;-71.916350;43.005429;60;1396;46000;2.540000;0
3443;-72.471630;42.871815;37;604;50170;2.630000;0
3444;-72.063340;42.899874;41;1175;53250;2.520000;1
3445;-72.193840;43.009728;35;556;48750;2.750000;0
3446;-72.299780;42.870578;62;5797;46772;2.670000;0
3447;-72.148380;42.754744;47;2033;48646;2.580000;1
3448;-72.261490;43.055293;45;726;43594;2.500000;0
3449;-71.989130;42.975105;46;1743;54444;2.450000;1
3450;-72.060430;42.941175;45;567;47159;2.440000;1
3451;-72.495180;42.797633;65;4082;36124;2.520000;0
3452;-72.034180;42.827096;61;5476;45033;2.500000;0
3455;-72.162190;42.932177;47;2882;45321;2.410000;1
3456;-72.213830;43.125523;33;727;45000;2.580000;0
3457;-72.143650;43.025227;34;411;46875;2.450000;1
3458;-71.951340;42.884919;59;6820;48209;2.400000;0
3461;-72.010340;42.749835;61;5451;50494;2.860000;0
3462;-72.415230;42.913966;58;1729;50885;2.490000;1
3464;-72.095900;43.078658;23;782;38750;2.330000;0
3465;-72.176180;42.822155;58;2087;41667;2.630000;1
3466;-72.516290;42.899338;54;1209;55875;2.740000;0
3467;-72.425120;42.971069;43;1747;55875;2.580000;0
3470;-72.338930;42.775629;49;4912;40197;2.680000;0
034HH;-71.930630;42.988155;;0;0;0.000000;0
3561;-71.797510;44.313606;59;5845;35887;2.310000;1
3570;-71.190920;44.463337;55;10601;30154;2.230000;0
3574;-71.692260;44.281770;44;2178;35625;2.350000;1
3576;-71.447670;44.893888;32;3840;32236;2.300000;1
3579;-71.153940;44.789296;7;382;36563;2.250000;1
3580;-71.699590;44.200124;15;1215;41215;2.170000;0
3581;-71.162730;44.386557;41;3278;34135;2.250000;0
3582;-71.481470;44.610605;35;2778;32153;2.450000;0
3583;-71.464360;44.376866;21;954;40776;2.370000;0
3584;-71.550000;44.483756;48;3584;40483;2.500000;1
3585;-71.873710;44.225864;34;2997;41167;2.440000;1
3588;-71.243360;44.608332;21;1664;39635;2.470000;1
3590;-71.593960;44.719769;17;1227;28542;2.350000;1
3592;-71.307240;45.085547;7;1168;39048;2.290000;0
3595;-71.517470;44.271516;20;647;40000;2.280000;1
3598;-71.622480;44.378771;43;2988;34955;2.430000;1
035HH;-71.243890;44.636085;;0;0;0.000000;1
035XX;-71.299050;44.510468;;0;0;0.000000;1
3601;-72.302690;43.242719;29;398;42031;2.800000;0
