Customer_ID,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Gender,Age,Region,Dropped_Calls,tariff,Handset,L_O_S
"K104560",221,555.600000,46,92.400000,7,25.000000,210.845536,2.514027,2.008696,3.571429,274,673.000000,2.456204,883.845536,"F",52,"West",0,"CAT 100","S50",55.227926
"K104580",365,681.600000,54,138.600000,4,22.800001,255.963070,1.867397,2.566667,5.700000,423,843.000001,1.992908,1098.963071,"M",52,"South",0,"CAT 100","S50",31.408624
"K104590",233,580.200000,59,330.300000,2,88.200000,185.358987,2.490129,5.598305,44.100000,294,998.700000,3.396939,1184.058987,"M",51,"South-West",2,"CAT 100","S80",21.388090
"K104600",508,795.000000,11,23.400000,3,44.500000,279.177509,1.564961,2.127273,14.833333,522,862.900000,1.653065,1142.077509,"M",67,"North",1,"CAT 100","S50",29.371663
"K104610",295,550.800000,205,364.500000,15,79.200000,325.810949,1.867119,1.778049,5.280000,515,994.500000,1.931068,1320.310949,"M",38,"Central",1,"CAT 100","S80",50.825462
"K104630",264,438.000000,217,341.400000,16,43.800001,240.724008,1.659091,1.573272,2.737500,497,823.200001,1.656338,1063.924009,"F",45,"North-East",1,"CAT 100","ASAD170",13.568789
"K104650",244,612.599999,176,363.000000,8,15.599999,184.196949,2.510656,2.062500,1.950000,428,991.199998,2.315888,1175.396947,"M",45,"North-West",1,"CAT 100","S50",19.581109
"K104660",211,532.200001,111,231.900001,0,0.000000,219.889863,2.522275,2.089189,0.000000,322,764.100002,2.372981,983.989865,"F",31,"North",0,"CAT 100","S80",40.082136
"K104670",376,705.600001,32,123.299999,11,76.800000,229.531207,1.876596,3.853125,6.981818,419,905.700000,2.161575,1135.231207,"M",46,"South-West",1,"CAT 100","S50",37.683778
"K104690",365,606.600000,96,348.600000,6,20.400000,235.986047,1.661918,3.631250,3.400000,467,975.600000,2.089079,1211.586047,"F",48,"North-East",1,"CAT 100","S50",47.178645
"K104700",395,742.200000,35,161.100000,5,30.600000,290.495428,1.878987,4.602857,6.120000,435,933.900000,2.146897,1224.395428,"F",27,"South-East",3,"CAT 100","S50",43.860370
"K104720",303,570.000000,91,182.700000,56,84.599999,197.506728,1.881188,2.007692,1.510714,450,837.299999,1.860667,1034.806727,"M",39,"South",5,"CAT 100","S80",24.542094
"K104730",318,803.399999,21,60.600001,15,52.800001,282.360524,2.526415,2.885714,3.520000,354,916.800001,2.589831,1199.160525,"F",27,"North-West",2,"CAT 100","ASAD170",33.478439
"K104740",219,555.000000,66,208.800000,13,42.600001,206.095286,2.534247,3.163636,3.276923,298,806.400001,2.706040,1012.495287,"M",30,"South-East",0,"CAT 100","S80",48.032854
"K104760",273,453.000000,197,366.900001,11,27.600000,268.536481,1.659341,1.862437,2.509091,481,847.500001,1.761954,1116.036482,"M",29,"South-West",2,"CAT 100","ASAD170",42.283368
"K104780",432,718.800000,52,109.200000,21,105.600000,236.845881,1.663889,2.100000,5.028571,505,933.600000,1.848713,1170.445881,"F",52,"North-East",1,"CAT 100","S50",35.843943
"K104800",153,388.800000,91,232.800000,50,107.500001,190.605569,2.541176,2.558242,2.150000,294,729.100001,2.479932,919.705570,"F",34,"North",1,"CAT 100","S80",48.887064
"K104810",273,697.800000,38,129.300001,57,91.500001,213.566719,2.556044,3.402632,1.605263,368,918.600002,2.496196,1132.166721,"M",53,"West",0,"CAT 100","S80",13.240246
"K104820",330,622.800001,30,205.800001,13,52.800001,212.116807,1.887273,6.860000,4.061539,373,881.400003,2.363003,1093.516810,"F",28,"North",1,"CAT 100","S50",28.517454
"K104830",253,476.400001,28,397.200000,19,44.400001,287.666514,1.883004,14.185714,2.336842,300,918.000002,3.060000,1205.666516,"M",63,"East",2,"CAT 100","S80",19.219713
"K104840",262,669.600000,119,221.700000,0,0.000000,204.735712,2.555725,1.863025,0.000000,381,891.300000,2.339370,1096.035712,"M",39,"West",1,"CAT 100","S80",12.320329
"K104850",284,725.399999,38,72.900000,29,101.399999,186.483947,2.554225,1.918421,3.496552,351,899.699998,2.563248,1086.183945,"F",34,"South-East",1,"CAT 100","S50",27.268994
"K104860",209,533.400000,150,263.699999,26,131.400000,277.472932,2.552153,1.758000,5.053846,385,928.499999,2.411688,1205.972931,"F",45,"South",2,"CAT 100","S50",30.882957
"K104870",161,413.400000,169,269.100001,15,87.000000,233.653755,2.567702,1.592308,5.800000,345,769.500001,2.230435,1003.153756,"M",47,"East",1,"CAT 100","ASAD170",22.735113
"K104890",248,634.800000,69,105.900001,15,41.500001,227.096051,2.559677,1.534783,2.766667,332,782.200002,2.356024,1009.296053,"M",28,"Central",2,"CAT 100","ASAD170",10.677618
"K104900",166,424.200000,179,303.599999,23,54.599999,243.764143,2.555422,1.696089,2.373913,368,782.399998,2.126087,1026.164141,"M",46,"North",0,"CAT 100","S50",32.032854
"K104910",367,693.599999,61,168.599999,15,41.000000,270.466880,1.889918,2.763934,2.733333,443,903.199998,2.038826,1173.666878,"M",33,"North-East",0,"CAT 100","S80",9.790554
"K104920",234,442.799999,177,280.500001,67,139.200001,199.359778,1.892308,1.584746,2.077612,478,862.500001,1.804393,1061.859779,"F",38,"East",8,"CAT 100","ASAD170",41.494867
"K104930",250,391.799999,82,200.700000,20,35.000000,184.905773,1.567200,2.447561,1.750000,352,627.499999,1.782670,812.405772,"F",40,"South",2,"CAT 100","ASAD170",35.351129
"K104940",396,594.600000,135,294.600000,4,23.000000,271.251370,1.501515,2.182222,5.750000,535,912.200000,1.705047,1183.451370,"M",31,"East",1,"CAT 100","S50",42.546201
"K104950",225,580.800001,132,273.300001,14,26.000000,250.334155,2.581333,2.070455,1.857143,371,880.100002,2.372237,1130.434157,"F",27,"North",0,"CAT 100","ASAD170",27.860370
"K104960",206,531.000000,47,84.000000,78,151.800000,228.455477,2.577670,1.787234,1.946154,331,766.800000,2.316616,995.255477,"M",30,"South-East",2,"CAT 100","S80",34.464066
"K104970",349,660.600000,13,189.600000,68,121.200000,255.553469,1.892837,14.584615,1.782353,430,971.400000,2.259070,1226.953469,"M",50,"Central",9,"CAT 100","ASAD170",10.316222
"K104980",294,761.400000,24,38.400000,12,60.600000,268.889246,2.589796,1.600000,5.050000,330,860.400000,2.607273,1129.289246,"M",48,"South-East",1,"CAT 100","S50",32.952772
"K104990",354,588.600000,94,198.900000,9,19.000000,250.274182,1.662712,2.115957,2.111111,457,806.500000,1.764770,1056.774182,"M",41,"Central",1,"CAT 100","S50",18.431211
"K105010",251,652.200000,70,305.100001,14,31.200000,229.678504,2.598406,4.358571,2.228571,335,988.500001,2.950746,1218.178505,"M",36,"West",2,"CAT 100","ASAD170",45.371663
"K105020",274,521.400000,51,299.400000,5,32.400000,229.931242,1.902920,5.870588,6.480000,330,853.200000,2.585455,1083.131242,"M",31,"South-East",8,"CAT 100","S80",16.755647
"K105030",201,523.200001,42,376.799999,39,64.200001,204.834605,2.602985,8.971429,1.646154,282,964.200001,3.419149,1169.034606,"M",72,"North",1,"CAT 100","S50",27.006160
"K105040",379,718.200000,16,144.600000,3,16.800000,247.587521,1.894987,9.037500,5.600000,398,879.600000,2.210050,1127.187521,"F",41,"South-East",2,"CAT 100","ASAD170",45.470226
"K105050",260,676.800000,122,231.900000,14,41.000000,222.997049,2.603077,1.900820,2.928571,396,949.700000,2.398232,1172.697049,"F",40,"North",4,"CAT 100","S80",12.221766
"K105060",239,454.800000,24,82.800000,5,100.000000,194.656652,1.902929,3.450000,20.000000,268,637.600000,2.379104,832.256652,"M",52,"East",6,"CAT 100","ASAD170",10.973306
"K105070",231,607.199999,44,162.000000,31,75.000000,240.394883,2.628571,3.681818,2.419355,306,844.199999,2.758824,1084.594882,"F",47,"West",0,"CAT 100","S50",13.141684
"K105100",246,468.599999,7,357.599999,5,12.599999,244.601575,1.904878,51.085714,2.520000,258,838.799997,3.251163,1083.401572,"M",65,"Central",2,"CAT 100","S50",15.507187
"K105110",292,765.600000,13,48.000000,0,0.000000,193.543268,2.621918,3.692308,0.000000,305,813.600000,2.667541,1007.143268,"F",31,"West",0,"CAT 100","ASAD90",16.164271
"K105120",282,471.600000,31,225.300000,23,35.500001,209.473494,1.672340,7.267742,1.543478,336,732.400001,2.179762,941.873495,"F",41,"East",2,"CAT 100","S50",23.589322
"K105130",369,703.799999,67,148.200001,0,0.000000,247.216538,1.907317,2.211940,0.000000,436,852.000000,1.954128,1099.216538,"F",32,"Central",2,"CAT 100","S50",34.464066
"K105140",178,472.199999,12,303.600001,28,46.000000,250.138995,2.652809,25.300000,1.642857,218,821.800000,3.769725,1071.938995,"F",27,"South-East",8,"CAT 100","S80",49.708419
"K105160",317,606.599999,79,269.100001,13,24.000000,255.954194,1.913565,3.406329,1.846154,409,899.700000,2.199756,1155.654194,"M",44,"West",1,"CAT 100","S50",24.246407
"K105180",194,324.000000,2,235.200000,10,53.399999,190.916868,1.670103,117.600000,5.340000,206,612.599999,2.973786,803.516867,"M",35,"South-East",0,"CAT 100","S80",41.330595
"K105190",315,526.199999,120,197.399999,3,26.500000,181.560963,1.670476,1.645000,8.833333,438,750.099998,1.712557,931.660961,"M",33,"South-West",1,"CAT 100","ASAD170",19.186858
"K105220",203,537.600001,82,331.800000,9,20.399999,193.787314,2.648276,4.046341,2.266667,294,889.800000,3.026531,1083.587314,"M",34,"South-East",3,"CAT 100","ASAD170",13.667351
"K105240",224,594.000000,25,126.000000,29,47.400000,188.492053,2.651786,5.040000,1.634483,278,767.400000,2.760432,955.892053,"F",33,"South-West",1,"CAT 100","S80",19.581109
"K105260",137,365.400000,172,337.800000,6,10.800000,233.016942,2.667153,1.963953,1.800000,315,714.000000,2.266667,947.016942,"M",30,"North-West",1,"CAT 100","S80",11.498973
"K105270",370,620.399999,170,325.799999,19,51.600001,267.714123,1.676757,1.916471,2.715790,559,997.799999,1.784973,1265.514122,"F",54,"South",1,"CAT 100","ASAD170",46.882957
"K105290",214,571.800000,5,24.600000,0,0.000000,192.670055,2.671963,4.920000,0.000000,219,596.400000,2.723288,789.070055,"M",32,"East",0,"CAT 100","S50",47.572895
"K105320",278,535.800000,150,304.500001,11,36.600000,213.012276,1.927338,2.030000,3.327273,439,876.900001,1.997494,1089.912277,"M",27,"South-East",0,"CAT 100","S80",43.761807
"K105330",233,625.200000,224,362.700000,1,4.800000,252.079462,2.683262,1.619196,4.800000,458,992.700000,2.167467,1244.779462,"F",42,"North",2,"CAT 100","S50",36.599589
"K105340",265,709.799999,42,167.400000,39,75.000000,202.592197,2.678491,3.985714,1.923077,346,952.199999,2.752023,1154.792196,"M",49,"South-West",2,"CAT 100","S80",24.706366
"K105350",275,528.600000,36,283.200000,26,51.500000,277.794379,1.922182,7.866667,1.980769,337,863.300000,2.561721,1141.094379,"F",32,"West",2,"CAT 100","ASAD170",14.948665
"K105380",165,451.800000,114,340.200000,4,60.000000,182.706379,2.738182,2.984211,15.000000,283,852.000000,3.010601,1034.706379,"M",54,"West",2,"CAT 100","ASAD170",17.379877
"K105390",197,535.199999,53,136.500001,6,73.800001,238.942693,2.716751,2.575472,12.300000,256,745.500001,2.912109,984.442694,"F",51,"North-East",7,"CAT 100","ASAD170",35.646817
"K105410",332,640.800000,92,231.900000,15,52.200000,276.434368,1.930120,2.520652,3.480000,439,924.900000,2.106834,1201.334368,"F",36,"South",0,"CAT 100","S80",32.131417
"K105420",301,581.400000,30,110.100001,3,5.400000,207.805176,1.931561,3.670000,1.800000,334,696.900001,2.086527,904.705177,"M",27,"East",0,"CAT 100","ASAD170",18.595483
"K105450",258,706.200000,20,37.500001,16,84.000000,212.397828,2.737209,1.875000,5.250000,294,827.700001,2.815306,1040.097829,"F",35,"Central",9,"CAT 100","ASAD170",26.546201
"K105470",410,688.799999,5,15.600000,33,150.600001,227.996695,1.680000,3.120000,4.563636,448,855.000000,1.908482,1082.996695,"F",60,"South",2,"CAT 100","S80",34.562628
"K105480",181,495.599999,128,425.400001,23,39.000000,201.235244,2.738122,3.323438,1.695652,332,960.000000,2.891566,1161.235244,"F",52,"East",0,"CAT 100","ASAD170",17.741273
"K105490",319,616.800000,15,253.200000,51,86.400000,258.937525,1.933542,16.880000,1.694118,385,956.400000,2.484156,1215.337525,"F",42,"East",6,"CAT 100","S80",48.295688
"K105510",168,463.200000,48,204.600000,40,81.500000,237.956888,2.757143,4.262500,2.037500,256,749.300000,2.926953,987.256888,"F",38,"East",0,"CAT 100","S80",56.246407
"K105520",240,662.400000,54,142.799999,29,56.400000,269.819611,2.760000,2.644444,1.944828,323,861.599999,2.667492,1131.419610,"F",64,"North-East",1,"CAT 100","ASAD170",38.143737
"K105530",289,486.600001,137,384.900000,1,31.800000,251.674921,1.683737,2.809489,31.800000,427,903.300001,2.115457,1154.974922,"M",51,"South-West",3,"CAT 100","S80",48.722793
"K105540",190,367.800000,42,318.600000,6,17.500000,229.288331,1.935789,7.585714,2.916667,238,703.900000,2.957563,933.188331,"M",26,"South-West",9,"CAT 100","S50",24.804928
"K105550",283,783.600001,48,117.000000,10,17.399999,244.241735,2.768905,2.437500,1.740000,341,918.000000,2.692082,1162.241735,"F",34,"South-West",0,"CAT 100","S80",9.954825
"K105570",159,445.800000,16,183.600001,19,55.200000,193.816368,2.803774,11.475000,2.905263,194,684.600001,3.528866,878.416369,"F",65,"East",6,"CAT 100","S50",28.517454
"K105580",351,685.199999,7,72.300000,8,32.000000,218.107718,1.952137,10.328571,4.000000,366,789.499999,2.157104,1007.607717,"F",37,"East",2,"CAT 100","S80",46.291581
"K105590",333,653.400000,16,25.200000,7,21.600000,209.868110,1.962162,1.575000,3.085714,356,700.200000,1.966854,910.068110,"M",34,"South-West",0,"CAT 100","ASAD170",29.831622
"K105600",302,513.600000,11,386.400000,11,60.600000,205.608035,1.700662,35.127273,5.509091,324,960.600000,2.964815,1166.208035,"F",29,"East",2,"CAT 100","S80",56.180698
"K105610",365,549.600000,58,237.000000,46,92.400000,280.562130,1.505753,4.086207,2.008696,469,879.000000,1.874200,1159.562130,"M",29,"North-West",1,"CAT 100","S50",45.108830
"K105620",137,385.200000,9,150.900001,24,145.800000,192.324019,2.811679,16.766667,6.075000,170,681.900001,4.011176,874.224020,"F",43,"West",2,"CAT 100","S50",11.071869
"K105630",311,605.400000,136,309.000000,42,64.000000,268.519695,1.946624,2.272059,1.523810,489,978.400000,2.000818,1246.919695,"F",60,"North-East",1,"CAT 100","S80",16.295688
"K105650",214,601.800000,47,183.600000,8,47.400000,229.574953,2.812150,3.906383,5.925000,269,832.800000,3.095911,1062.374953,"F",30,"North",0,"CAT 100","S50",24.772074
"K105670",349,550.800000,171,297.900000,9,89.400001,233.632101,1.578223,1.742105,9.933333,529,938.100001,1.773346,1171.732102,"M",42,"West",0,"CAT 100","ASAD170",53.158111
"K105690",293,571.800001,124,350.399999,1,66.600000,248.738959,1.951536,2.825806,66.600000,418,988.800000,2.365550,1237.538959,"M",36,"Central",1,"CAT 100","ASAD170",24.180698
"K105700",227,442.800000,57,162.900000,29,103.500000,212.573210,1.950661,2.857895,3.568966,313,709.200000,2.265815,921.773210,"M",33,"East",2,"CAT 100","ASAD170",36.566735
"K105750",384,749.399999,32,51.299999,4,77.500000,221.871579,1.951562,1.603125,19.375000,420,878.199998,2.090952,1100.071577,"M",38,"North-West",1,"CAT 100","S80",42.283368
"K105760",265,751.199999,35,116.700000,1,16.000000,262.301986,2.834717,3.334286,16.000000,301,883.899999,2.936545,1146.201985,"F",38,"Central",0,"CAT 100","S80",26.611910
"K105770",364,615.000000,57,117.000000,65,132.000000,181.903731,1.689560,2.052632,2.030769,486,864.000000,1.777778,1045.903731,"F",49,"Central",2,"CAT 100","S80",44.090349
"K105790",175,500.399999,15,75.900000,4,99.000000,201.562011,2.859429,5.060000,24.750000,194,675.299999,3.480928,876.862010,"M",37,"West",1,"CAT 100","S80",35.548255
"K105800",154,438.000000,47,214.200000,43,66.600000,210.144406,2.844156,4.557447,1.548837,244,718.800000,2.945902,928.944406,"M",30,"South-West",0,"CAT 100","ASAD170",42.283368
"K105810",322,632.399999,7,29.100001,55,90.600001,222.757895,1.963975,4.157143,1.647273,384,752.100001,1.958594,974.857896,"F",26,"South-East",1,"CAT 100","ASAD170",30.422998
"K105820",196,560.399999,29,204.900000,0,0.000000,200.934138,2.859184,7.065517,0.000000,225,765.299999,3.401333,966.234137,"M",27,"South-West",1,"CAT 100","S80",38.603696
"K105830",304,595.800000,135,288.900001,8,29.400001,216.773680,1.959868,2.140000,3.675000,447,914.100002,2.044966,1130.873682,"F",30,"East",0,"CAT 100","S50",11.498973
"K105850",125,357.000000,54,152.400000,11,38.400000,180.437286,2.856000,2.822222,3.490909,190,547.800000,2.883158,728.237286,"F",33,"South-West",1,"CAT 100","ASAD170",23.983573
"K105860",186,294.000000,90,148.200000,20,130.200000,182.377887,1.580645,1.646667,6.510000,296,572.400000,1.933784,754.777887,"F",34,"East",6,"CAT 100","ASAD170",53.552361
"K105870",115,330.600000,23,198.600000,16,67.000000,191.023621,2.874783,8.634783,4.187500,154,596.200000,3.871429,787.223621,"M",30,"East",11,"CAT 100","S80",9.593429
"K105880",262,514.799999,23,146.399999,3,37.000000,218.944634,1.964885,6.365217,12.333333,288,698.199998,2.424306,917.144632,"F",30,"South-West",2,"CAT 100","ASAD170",44.681725
"K105900",176,506.400000,123,417.299999,9,64.800000,201.425188,2.877273,3.392683,7.200000,308,988.499999,3.209416,1189.925187,"M",47,"East",1,"CAT 100","ASAD170",42.776181
"K105910",390,661.199999,164,269.699999,15,30.000000,278.610267,1.695385,1.644512,2.000000,569,960.899998,1.688752,1239.510265,"F",29,"South-West",0,"CAT 100","S50",17.084189
"K105920",342,579.000000,142,263.100000,13,80.399999,247.845264,1.692982,1.852817,6.184615,497,922.499999,1.856137,1170.345263,"M",33,"North",1,"CAT 100","S50",27.958932
"K105930",442,700.200000,72,124.500000,35,63.500001,185.263171,1.584163,1.729167,1.814286,549,888.200001,1.617851,1073.463172,"M",31,"Central",11,"CAT 100","S50",50.562628
"K105940",275,466.200000,76,168.900001,5,33.599999,219.276948,1.695273,2.222368,6.720000,356,668.700000,1.878371,887.976948,"F",27,"South",4,"CAT 100","S80",27.564682
"K105950",330,648.000000,33,68.100000,1,11.500000,234.531592,1.963636,2.063636,11.500000,364,727.600000,1.998901,962.131592,"M",29,"North",0,"CAT 100","ASAD170",35.383984
"K105960",379,580.200001,67,150.300000,8,58.200001,183.413911,1.530871,2.243284,7.275000,454,788.700002,1.737225,972.113913,"M",32,"South",0,"CAT 100","ASAD170",14.850103
"K105970",262,444.600001,85,148.799999,12,59.399999,208.383006,1.696947,1.750588,4.950000,359,652.799999,1.818384,861.183005,"M",39,"North",0,"CAT 100","S80",42.644764
"K105980",336,570.000000,58,218.699999,2,29.000000,198.582289,1.696429,3.770690,14.500000,396,817.699999,2.064899,1016.282288,"M",29,"North-East",0,"CAT 100","S80",20.073922
"K105990",389,659.399998,34,216.900000,16,43.800000,199.580096,1.695116,6.379412,2.737500,439,920.099998,2.095900,1119.680094,"F",31,"South",1,"CAT 100","S80",45.995893
"K106000",257,508.200000,64,363.000000,13,41.500000,230.339833,1.977432,5.671875,3.192308,334,912.700000,2.732635,1143.039833,"M",46,"North-West",0,"CAT 100","ASAD170",21.059548
"K106010",387,613.200001,145,259.500000,0,0.000000,261.812761,1.584496,1.789655,0.000000,532,872.700001,1.640414,1134.512762,"F",30,"Central",1,"CAT 100","S50",16.131417
"K106020",416,706.799999,49,129.299999,59,99.000000,238.338156,1.699038,2.638775,1.677966,524,935.099998,1.784542,1173.438154,"F",29,"North",4,"CAT 100","ASAD170",14.948665
"K106030",227,360.600001,90,244.499999,10,70.200000,181.009129,1.588546,2.716667,7.020000,327,675.300000,2.065138,856.309129,"F",28,"Central",0,"CAT 100","ASAD170",30.915811
"K106040",283,558.600001,30,68.100001,29,92.399999,198.289625,1.973852,2.270000,3.186207,342,719.100001,2.102632,917.389626,"F",36,"South-West",2,"CAT 100","ASAD170",25.527721
